,to_rent,price,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,area_of_the_terrace,garden,area_of_the_garden,swimming_pool,state_of_the_building,zipcode,type,region,region_be
18960,False,250000.0,3.0,175.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,6530,Maison,Hainaut,Region Walloonie
18961,False,235000.0,2.0,86.0,True,False,False,False,0.0,True,0.0,False,bon,2830,Maison,Antwerp,Region Flanders
18962,False,277000.0,3.0,101.0,True,False,False,True,8.0,False,0.0,False,bon,2500,Appartement,Antwerp,Region Flanders
18963,False,379000.0,3.0,165.0,True,False,False,True,10.0,True,72.0,False,àrafraîchir,2630,Maison,Antwerp,Region Flanders
18964,False,260000.0,2.0,88.0,True,False,False,True,8.0,False,0.0,False,excellentétat,6800,Appartement,Luxembourg,Region Walloonie
18965,False,379000.0,3.0,159.0,True,False,False,True,53.0,False,0.0,False,àrafraîchir,6640,Penthouse,Luxembourg,Region Walloonie
18966,False,254000.0,2.0,100.0,True,False,False,True,5.0,False,0.0,False,bon,6640,Appartement,Luxembourg,Region Walloonie
18967,False,485000.0,4.0,160.0,True,False,False,True,24.0,False,0.0,False,excellentétat,2100,Appartement,Antwerp,Region Flanders
18968,False,391000.0,3.0,140.0,True,False,False,True,17.0,True,50.0,False,bon,2250,Maison,Antwerp,Region Flanders
18969,False,215000.0,2.0,85.0,True,False,False,True,10.0,False,0.0,False,bon,2100,Appartement,Antwerp,Region Flanders
18970,False,159000.0,1.0,35.0,True,False,False,True,10.0,True,0.0,False,bon,8370,Appartement,Walloon Region,Region Walloonie
18971,False,550000.0,3.0,200.0,True,False,False,True,4.0,False,0.0,False,àrafraîchir,1050,Appartement,Brussels,Brussels
18972,False,458000.0,3.0,200.0,True,False,False,True,24.0,True,433.0,False,fraîchementrénové,2460,Maison,Antwerp,Region Flanders
18973,False,349000.0,2.0,180.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,2060,Immeublemixte,Antwerp,Region Flanders
18974,False,439000.0,3.0,140.0,True,False,False,True,27.0,True,50.0,False,bon,2830,Maison,Antwerp,Region Flanders
18975,False,249000.0,2.0,81.0,True,False,False,True,6.0,False,0.0,False,fraîchementrénové,2170,Appartement,Antwerp,Region Flanders
18976,False,275000.0,3.0,125.0,True,False,False,True,5.0,False,0.0,False,àrafraîchir,2610,Appartement,Antwerp,Region Flanders
18977,False,149000.0,1.0,65.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,3800,Appartement,Limburg,Region Flanders
18978,False,475000.0,3.0,165.0,True,False,True,False,0.0,True,354.0,False,bon,1760,Maison,Flemish Brabant,Region Flanders
18979,False,340000.0,2.0,84.0,True,False,False,True,11.0,False,0.0,False,fraîchementrénové,2800,Appartement,Antwerp,Region Flanders
18980,False,330000.0,3.0,150.0,False,False,False,False,0.0,True,67.0,False,bon,2180,Maison,Antwerp,Region Flanders
18981,False,299500.0,3.0,120.0,True,False,False,True,17.0,False,0.0,False,bon,4570,Maison,Liège,Region Walloonie
18982,False,175000.0,2.0,92.0,True,False,False,True,13.0,True,0.0,False,fraîchementrénové,4820,Maison,Liège,Region Walloonie
18983,False,205000.0,2.0,89.0,True,False,False,True,5.0,False,0.0,False,àrafraîchir,2600,Appartement,Antwerp,Region Flanders
18984,False,359000.0,3.0,136.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3740,Maison,Limburg,Region Flanders
18985,False,358000.0,3.0,134.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3740,Maison,Limburg,Region Flanders
18986,False,358000.0,3.0,136.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3740,Maison,Limburg,Region Flanders
18987,False,269000.0,3.0,138.0,True,False,False,True,7.0,False,0.0,False,bon,2170,Appartement,Antwerp,Region Flanders
18988,False,410000.0,3.0,128.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
18989,False,805000.0,3.0,170.0,True,False,False,True,16.0,False,0.0,False,excellentétat,1200,Penthouse,Brussels,Brussels
18990,False,329000.0,3.0,162.0,True,False,False,False,0.0,True,700.0,False,àrafraîchir,4050,Maison,Liège,Region Walloonie
18991,False,135500.0,1.0,70.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,4870,Rez-de-chaussée,Liège,Region Walloonie
18992,False,499000.0,1.0,90.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,1180,Duplex,Brussels,Brussels
18993,False,499000.0,1.0,90.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,1050,Duplex,Brussels,Brussels
18994,False,499000.0,1.0,90.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,1190,Duplex,Brussels,Brussels
18995,False,299000.0,3.0,120.0,True,False,False,True,25.0,False,0.0,False,excellentétat,6230,Maison,Hainaut,Region Walloonie
18996,False,98000.0,3.0,120.0,False,False,False,False,0.0,True,400.0,False,àrénover,6870,Maison,Luxembourg,Region Walloonie
18997,False,165000.0,2.0,60.0,True,False,False,False,0.0,False,0.0,False,àrénover,1000,Appartement,Brussels,Brussels
18998,False,285500.0,2.0,75.0,True,False,False,True,18.0,False,0.0,False,excellentétat,2100,Appartement,Antwerp,Region Flanders
18999,False,329000.0,3.0,150.0,True,False,False,True,24.0,False,0.0,False,bon,1652,Maison,Flemish Brabant,Region Flanders
19000,False,185000.0,4.0,125.0,True,False,False,True,14.0,False,0.0,False,bon,3980,Duplex,Limburg,Region Flanders
19001,False,120000.0,3.0,132.0,False,False,False,True,54.0,False,0.0,False,àrénover,7110,Maison,Walloon Region,Region Walloonie
19002,False,550000.0,3.0,150.0,True,False,False,True,12.0,True,90.0,False,bon,1180,Maison,Brussels,Brussels
19003,False,99500.0,2.0,60.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,9500,Maison,East Flanders,Region Flanders
19004,False,99500.0,2.0,60.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,9500,Immeublemixte,East Flanders,Region Flanders
19005,False,189000.0,2.0,84.0,True,False,False,True,27.0,False,0.0,False,excellentétat,4690,Appartement,Liège,Region Walloonie
19006,False,224000.0,2.0,74.0,True,False,False,False,0.0,True,0.0,False,bon,2450,Appartement,Antwerp,Region Flanders
19007,False,219000.0,3.0,145.0,True,False,False,False,0.0,True,310.0,False,àrénover,2850,Maison,Antwerp,Region Flanders
19008,False,650000.0,6.0,175.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,2170,Maison,Antwerp,Region Flanders
19009,False,160000.0,3.0,160.50541498310923,False,False,False,False,0.0,True,136.0,False,àrénover,4420,Maison,Liège,Region Walloonie
19010,False,179900.0,2.0,165.0,True,False,False,True,44.0,False,0.0,False,fraîchementrénové,4100,Immeuble,Liège,Region Walloonie
19011,False,320000.0,3.0,150.0,True,False,False,True,40.0,True,892.0,False,bon,7321,Villa,Walloon Region,Region Walloonie
19012,False,375000.0,3.0,191.0,True,False,False,True,24.0,False,0.0,False,excellentétat,2381,Maison,Antwerp,Region Flanders
19013,False,224000.0,2.0,90.0,True,False,False,True,17.0,False,0.0,False,excellentétat,2600,Appartement,Antwerp,Region Flanders
19014,False,325000.0,2.0,91.0,True,False,False,True,2.0,False,0.0,False,àrafraîchir,1030,Appartement,Brussels,Brussels
19015,False,1795.0,4.0,155.0,True,False,False,True,24.0,True,90.0,False,excellentétat,8301,Villa,Walloon Region,Region Walloonie
19016,False,290000.0,3.0,160.0,False,False,False,False,0.0,True,50.0,False,bon,1457,Maison,Walloon Brabant,Region Walloonie
19017,False,199000.0,2.0,100.0,True,False,False,True,14.0,False,0.0,False,bon,1080,Appartement,Brussels,Brussels
19018,False,255000.0,5.0,190.0,True,False,False,True,20.0,False,0.0,False,àrénover,2850,Maison,Antwerp,Region Flanders
19019,False,235000.0,3.0,153.0,True,False,False,False,0.0,True,50.0,False,àrénover,2400,Maison,Antwerp,Region Flanders
19020,False,225000.0,2.0,75.0,True,False,False,True,7.0,False,0.0,False,bon,1070,Appartement,Brussels,Brussels
19021,False,245000.0,3.0,150.0,True,False,False,True,30.0,False,0.0,False,bon,7890,Maison,Walloon Region,Region Walloonie
19022,False,195000.0,3.0,195.0,True,False,False,True,30.0,True,405.0,False,excellentétat,4460,Maison,Liège,Region Walloonie
19023,False,87000.0,1.0,76.0,True,False,False,False,0.0,False,0.0,False,excellentétat,4690,Maison,Liège,Region Walloonie
19024,False,160000.0,2.0,68.0,True,False,False,False,0.0,False,0.0,False,bon,4000,Appartement,Liège,Region Walloonie
19025,False,236000.0,3.0,92.0,True,False,False,True,13.0,True,362.0,False,excellentétat,4020,Maison,Liège,Region Walloonie
19026,False,375000.0,3.0,150.0,True,False,False,True,16.0,False,0.0,False,bon,1853,Duplex,Flemish Brabant,Region Flanders
19027,False,349000.0,2.0,166.0,True,False,True,True,24.0,True,50.0,False,bon,9900,Maison,East Flanders,Region Flanders
19028,False,220000.0,3.0,172.0,True,False,False,True,20.0,True,181.0,False,bon,4000,Maison,Liège,Region Walloonie
19029,False,185000.0,2.0,85.0,True,False,False,False,0.0,True,50.0,False,fraîchementrénové,4032,Maison,Liège,Region Walloonie
19030,False,495000.0,3.0,170.0,True,False,False,False,0.0,True,200.0,False,bon,1780,Maison,Flemish Brabant,Region Flanders
19031,False,495000.0,4.0,170.0,True,False,False,True,5.0,False,0.0,False,bon,1030,Appartement,Brussels,Brussels
19032,False,325000.0,3.0,140.0,True,False,True,True,17.0,False,0.0,False,bon,1430,Maison,Walloon Brabant,Region Walloonie
19033,False,235000.0,3.0,195.0,True,False,False,True,20.0,False,0.0,False,excellentétat,6470,Maison,Hainaut,Region Walloonie
19034,False,115000.0,2.0,88.0,True,False,False,True,10.0,False,0.0,False,bon,6200,Appartement,Hainaut,Region Walloonie
19035,False,230000.0,3.0,101.0,True,False,False,False,0.0,False,0.0,False,bon,2140,Maison,Antwerp,Region Flanders
19036,False,315000.0,3.0,101.0,True,False,False,True,3.0,False,0.0,False,excellentétat,1130,Appartement,Brussels,Brussels
19037,False,562000.0,3.0,162.0,True,False,False,True,24.0,False,0.0,False,excellentétat,1780,Duplex,Flemish Brabant,Region Flanders
19038,False,189500.0,1.0,75.0,True,False,False,True,10.0,False,0.0,False,fraîchementrénové,2610,Appartement,Antwerp,Region Flanders
19039,False,238000.0,3.0,104.0,True,False,False,True,12.0,False,0.0,False,bon,2100,Appartement,Antwerp,Region Flanders
19040,False,649000.0,3.0,180.0,True,False,True,True,24.0,True,50.0,False,fraîchementrénové,1600,Villa,Flemish Brabant,Region Flanders
19041,False,249000.0,2.0,112.0,True,False,False,True,38.0,True,176.0,False,bon,4400,Maison,Liège,Region Walloonie
19042,False,875000.0,2.0,187.0,True,False,False,True,25.0,False,0.0,False,excellentétat,1040,Duplex,Brussels,Brussels
19043,False,374700.0,2.0,89.0,True,False,False,True,24.0,True,119.0,False,excellentétat,3200,Appartement,Flemish Region,Region Flanders
19044,False,378300.0,2.0,92.0,True,False,False,True,17.0,True,171.0,False,bon,3200,Appartement,Flemish Region,Region Flanders
19045,False,337900.0,2.0,101.0,True,False,False,True,8.0,False,0.0,False,bon,3200,Appartement,Flemish Region,Region Flanders
19046,False,339000.0,3.0,125.0,True,False,False,False,0.0,True,0.0,False,fraîchementrénové,2570,Maison,Antwerp,Region Flanders
19047,False,299000.0,2.0,131.0,True,False,False,False,0.0,True,70.0,False,bon,2850,Maison,Antwerp,Region Flanders
19048,False,249500.0,3.0,125.0,True,False,False,False,0.0,True,22.0,False,àrafraîchir,2610,Maison,Antwerp,Region Flanders
19049,False,140000.0,1.0,50.0,True,False,False,True,3.0,False,0.0,False,bon,1501,Appartement,Flemish Brabant,Region Flanders
19050,False,249000.0,3.0,105.0,True,False,False,True,2.0,False,0.0,False,bon,2140,Appartement,Antwerp,Region Flanders
19051,False,285000.0,2.0,151.0,True,False,False,True,24.0,True,50.0,False,àrafraîchir,6700,Maison,Luxembourg,Region Walloonie
19052,False,419000.0,2.0,99.0,True,False,False,True,10.0,False,0.0,False,bon,8370,Appartement,Walloon Region,Region Walloonie
19053,False,360000.0,4.0,200.0,True,False,False,True,60.0,False,0.0,False,excellentétat,2890,Maison,Antwerp,Region Flanders
19054,False,299000.0,2.0,110.0,True,False,False,True,6.0,False,0.0,False,bon,1800,Appartement,Flemish Brabant,Region Flanders
19055,False,378000.0,3.0,173.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3850,Maison,Limburg,Region Flanders
19056,False,225000.0,1.0,62.0,True,False,False,True,20.0,False,0.0,False,excellentétat,3800,Appartement,Limburg,Region Flanders
19057,False,224000.0,1.0,59.0,True,False,False,True,11.0,False,0.0,False,excellentétat,3800,Appartement,Limburg,Region Flanders
19058,False,270000.0,2.0,85.0,True,False,False,True,15.0,False,0.0,False,excellentétat,3800,Appartement,Limburg,Region Flanders
19059,False,239000.0,1.0,72.0,True,False,False,True,13.0,False,0.0,False,excellentétat,3800,Appartement,Limburg,Region Flanders
19060,False,285000.0,2.0,85.0,True,False,False,True,15.0,False,0.0,False,excellentétat,3800,Appartement,Limburg,Region Flanders
19061,False,225000.0,1.0,61.0,True,False,False,True,12.0,False,0.0,False,excellentétat,3800,Appartement,Limburg,Region Flanders
19062,False,380000.0,3.0,177.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3850,Maison,Limburg,Region Flanders
19063,False,295000.0,4.0,143.0,True,False,True,False,0.0,True,541.0,False,àrafraîchir,5004,Villa,Namur,Region Walloonie
19064,False,511500.0,2.0,102.0,True,False,False,True,25.0,False,0.0,False,àrénover,1160,Appartement,Brussels,Brussels
19065,False,540000.0,2.0,120.0,True,False,False,True,10.0,False,0.0,False,excellentétat,1200,Appartement,Brussels,Brussels
19066,False,330000.0,3.0,160.0,True,False,False,True,40.0,True,1800.0,False,bon,2431,Maison,Antwerp,Region Flanders
19067,False,379000.0,3.0,120.0,True,False,False,True,17.0,True,400.0,False,àrafraîchir,1330,Maison,Walloon Brabant,Region Walloonie
19068,False,390000.0,2.0,125.0,True,False,False,True,60.0,False,0.0,False,bon,1170,Rez-de-chaussée,Brussels,Brussels
19069,False,179000.0,3.0,114.0,False,False,False,True,4.0,False,0.0,False,bon,6929,Maison,Luxembourg,Region Walloonie
19070,False,245000.0,4.0,134.0,True,False,False,False,0.0,True,850.0,False,bon,6929,Maison,Luxembourg,Region Walloonie
19071,False,199000.0,3.0,137.0,True,False,False,True,15.0,True,220.0,False,bon,7712,Maison,Walloon Region,Region Walloonie
19072,False,269000.0,2.0,130.0,True,False,False,True,17.0,False,0.0,False,àrénover,2800,Maison,Antwerp,Region Flanders
19073,False,115000.0,1.0,56.0,True,False,False,True,30.0,False,0.0,False,bon,7500,Appartement,Walloon Region,Region Walloonie
19074,False,220000.0,1.0,66.0,True,False,False,False,0.0,False,0.0,False,bon,2000,Appartement,Antwerp,Region Flanders
19075,False,109000.0,4.0,130.0,True,False,False,True,17.0,False,0.0,False,àrafraîchir,6041,Maison,Hainaut,Region Walloonie
19076,False,295000.0,3.0,150.0,True,False,False,True,55.0,False,0.0,False,bon,6040,Maisonbel-étage,Hainaut,Region Walloonie
19077,False,155000.0,1.0,49.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,1070,Appartement,Brussels,Brussels
19078,False,215000.0,3.0,142.0,True,False,False,True,20.0,False,0.0,False,àrafraîchir,7000,Villa,Walloon Region,Region Walloonie
19079,False,450000.0,3.0,123.0,True,False,False,True,20.0,False,0.0,False,bon,1200,Appartement,Brussels,Brussels
19080,False,140000.0,2.0,76.0,True,False,False,True,18.0,False,0.0,False,àrénover,9600,Appartement,East Flanders,Region Flanders
19081,False,287500.0,2.0,104.0,True,False,False,True,44.0,False,0.0,False,bon,2170,Rez-de-chaussée,Antwerp,Region Flanders
19082,False,105000.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,4460,Maison,Liège,Region Walloonie
19083,False,299000.0,4.0,145.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,1070,Duplex,Brussels,Brussels
19084,False,229000.0,2.0,100.0,False,False,False,True,10.0,False,0.0,False,àrénover,2650,Appartement,Antwerp,Region Flanders
19085,False,258000.0,3.0,90.0,True,False,False,True,10.0,False,0.0,False,bon,2140,Appartement,Antwerp,Region Flanders
19086,False,355000.0,2.0,120.0,True,True,False,True,7.0,False,0.0,False,excellentétat,6700,Appartement,Luxembourg,Region Walloonie
19087,False,410000.0,4.0,171.0,True,False,False,True,24.0,False,0.0,False,àrafraîchir,3680,Maison,Limburg,Region Flanders
19088,False,149000.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,àrénover,4550,Maison,Liège,Region Walloonie
19089,False,249000.0,2.0,90.0,True,False,False,False,0.0,True,58.0,False,àrénover,4550,Maison,Liège,Region Walloonie
19090,False,255000.0,4.0,165.0,True,False,False,True,15.0,False,0.0,False,excellentétat,4420,Maison,Liège,Region Walloonie
19091,False,180000.0,3.0,106.0,True,False,False,False,0.0,False,0.0,False,àrénover,7860,Triplex,Walloon Region,Region Walloonie
19092,False,400000.0,2.0,125.0,True,False,False,False,0.0,False,0.0,False,bon,1150,Appartement,Brussels,Brussels
19093,False,329000.0,3.0,130.0,True,False,False,False,0.0,True,670.0,False,àrafraîchir,2990,Maison,Antwerp,Region Flanders
19094,False,420000.0,4.0,177.0,True,False,False,True,10.0,True,102.0,False,bon,1640,Maison,Flemish Brabant,Region Flanders
19095,False,333000.0,3.0,200.0,True,True,False,False,0.0,True,510.0,False,àrafraîchir,3500,Maison,Limburg,Region Flanders
19096,False,400000.0,3.0,102.0,True,False,False,True,5.0,False,0.0,False,bon,1200,Appartement,Brussels,Brussels
19097,False,249000.0,2.0,62.0,True,False,False,True,10.0,False,0.0,False,bon,8370,Appartement,Walloon Region,Region Walloonie
19098,False,110000.0,2.0,160.50541498310923,False,False,False,True,24.0,False,0.0,False,bon,7300,Maison,Walloon Region,Region Walloonie
19099,False,269000.0,2.0,100.0,True,False,False,True,20.0,False,0.0,False,excellentétat,2627,Rez-de-chaussée,Antwerp,Region Flanders
19100,False,239000.0,3.0,160.0,True,False,True,False,0.0,True,50.0,False,fraîchementrénové,4180,Maison,Liège,Region Walloonie
19101,False,400000.0,4.0,196.0,True,False,False,False,0.0,False,0.0,False,bon,2610,Appartement,Antwerp,Region Flanders
19102,False,409000.0,3.0,169.0,True,False,False,False,0.0,True,50.0,False,bon,2640,Maisonbel-étage,Antwerp,Region Flanders
19103,False,269000.0,3.0,120.0,False,False,False,True,10.0,False,0.0,False,bon,2660,Appartement,Antwerp,Region Flanders
19104,False,169000.0,3.0,184.0,True,False,False,False,0.0,False,0.0,False,àrénover,3680,Maison,Limburg,Region Flanders
19105,False,549000.0,3.0,200.0,True,False,False,True,20.0,False,0.0,False,bon,2520,Maison,Antwerp,Region Flanders
